VERSI,SEKSYEN,MSIC 2025,MALAY DESCRIPTION FOR MSIC 2025,ENGLISH DESCRIPTION FOR MSIC 2025,SEKSYEN,MSIC 2008,MALAY DESCRIPTION FOR MSIC 2008,ENGLISH DESCRIPTION FOR MSIC 2008
2025,A,03119,Perikanan laut t.t.t.l.,Marine fishing n.e.c.,A,03119,Perikanan laut t.t.t.l.,Marine fishing n.e.c.
2025,A,03121,Perikanan komersil di darat,Fishing on a commercial basis in inland waters,A,03121,Perikanan komersil di darat,Fishing on a commercial basis in inland waters
2025,A,03125,Pemungutan ikan hiasan air tawar,Taking of freshwater ornamental fish,A,03121,Perikanan komersil di darat,Fishing on a commercial basis in inland waters
2025,A,03122,Pengambilan krustasia dan moluska air tawar,Taking of freshwater crustaceans and molluscs,A,03122,Pengambilan krustasia dan moluska air tawar,Taking of freshwater crustaceans and molluscs
2025,A,03123,Pengambilan haiwan akuatik air tawar,Taking of freshwater aquatic animals,A,03123,Pengambilan haiwan akuatik air tawar,Taking of freshwater aquatic animals
2025,A,03124,Pengumpulan flora dan fauna air tawar,Gathering of freshwater flora and fauna,A,03124,Pengumpulan flora dan fauna air tawar,Gathering of freshwater flora and fauna
2025,A,03129,Perikanan air tawar lain t.t.t.l.,Freshwater fishing n.e.c.,A,03129,Perikanan ikan air tawar t.t.t.l.,Freshwater fishing n.e.c.
2025,A,03309,Aktiviti sokongan perikanan dan akuakultur lain t.t.t.l.,Other fisheries and aquaculture support activities n.e.c.,A,03129,Perikanan ikan air tawar t.t.t.l.,Freshwater fishing n.e.c.
2025,A,03211,Ternakan ikan di laut,Fish farming in sea water,A,03211,Ternakan ikan di laut,Fish farming in sea water farming of marine ornamental fish
2025,A,03216,Ternakan ikan hiasan,Ornamental fish farming,A,03211,Ternakan ikan di laut,Fish farming in sea water farming of marine ornamental fish
2025,A,03212,"Pengeluaran dwi-cangkerang spat (tiram, kupang), anak udang kara, anak udang dan benih ikan","Production of bivalve spat (oyster, mussel), lobster lings, shrimp post-larvae, fish fry and fingerlings",A,03212,"Pengeluaran dwi-cangkerang spat (tiram, kupang), anak udang kara, anak udang dan benih ikan","Production of bivalve spat (oyster, mussel), lobster lings, shrimp post-larvae, fish fry and fingerlings"
2025,A,03213,Penanaman rumpai merah dan rumpai laut lain yang boleh dimakan,Growing of laver and other edible seaweeds,A,03213,Penanaman rumpair merah dan rumpai laut lain yang boleh dimakan,Growing of laver and other edible seaweeds
2025,A,03214,"Pengkulturan krustasia, dwi-cangkerang, moluska dan haiwan akuatik lain di laut","Culture of crustaceans, bivalves, other molluscs and other aquatic animals in sea water",A,03214,"Pengkulturan krustasia, dwi-cangkerang, moluska dan haiwan akuatik lain di laut","Culture of crustaceans, bivalves, other molluscs and other aquatic animals in sea water"
2025,A,03215,Aktiviti akuakultur air payau,Aquaculture activities in brackish water,A,03215,Aktiviti akuakultur air payau,Aquaculture activities in brackish water
2025,A,03219,Ternakan akuakultur laut lain t.t.t.l.,Other marine aquaculture farming n.e.c,A,03216,Aktiviti akuakultur di dalam tangki air atau takungan masin,Aquaculture activities in salt water filled tanks or reservoirs
2025,A,03217,Operasi penetasan anak benih (laut),Operation of hatcheries (marine),A,03217,Operasi penetasan anak benih (laut),Operation of hatcheries (marine)
2025,A,03218,Operasi ladang ternakan cacing laut untuk makanan ikan,Operation of marine worm farms for fish feed,A,03218,Operasi ladang ternakan cacing laut untuk makanan ikan,Operation of marine worm farms for fish feed
2025,A,03219,Ternakan akuakultur laut lain t.t.t.l.,Other marine aquaculture farming n.e.c,A,03219,Akuakultur laut t.t.t.l.,Marine aquaculture n.e.c.
2025,A,03221,Ternakan ikan air tawar,Fish farming in freshwater,A,03221,Ternakan ikan air tawar,Fish farming in freshwater farming of freshwater ornamental fish
2025,A,03226,Ternakan ikan hiasan air tawar,Ornamental fish farming in freshwater,A,03221,Ternakan ikan air tawar,Fish farming in freshwater farming of freshwater ornamental fish
2025,A,03222,Ternakan udang air tawar,Shrimp farming in freshwater,A,03222,Ternakan udang air tawar,Shrimp farming in freshwater
2025,A,03223,"Pengkulturan krustasia, dwi-cangkerang, moluska dan haiwan akuatik lain di air tawar","Culture of freshwater crustaceans, bivalves, other molluscs and other aquatic animals",A,03223,"Pengkulturan krustasia, dwi-cangkerang, moluska dan haiwan akuatik lain di air tawar","Culture of freshwater crustaceans, bivalves, other molluscs and other aquatic animals crocodile, alligators and snake"
2025,A,03224,Operasi penetasan anak benih (air tawar),Operation of hatcheries (freshwater),A,03224,Operasi penetasan anak benih (air tawar),Operation of hatcheries (freshwater)
2025,A,03225,Penternakan katak,Farming of frogs,A,03225,Penternakan katak,Farming of frogs
2025,A,03229,Akuakultur air tawar lain t.t.t.l.,Freshwater aquaculture n.e.c.,A,03229,Akuakultur air tawar t.t.t.l.,Freshwater aquaculture n.e.c.
2025,A,03302,Penyelenggaraan tempat dan peralatan akuakultur,Maintenance of aquaculture facilities and equipment,A,03229,Akuakultur air tawar t.t.t.l.,Freshwater aquaculture n.e.c.
2025,A,03309,Aktiviti sokongan perikanan dan akuakultur lain t.t.t.l.,Other fisheries and aquaculture support activities n.e.c.,A,03229,Akuakultur air tawar t.t.t.l.,Freshwater aquaculture n.e.c.
2025,B,05100,Perlombongan arang batu pepejal,Mining of hard coal,B,05100,Perlombongan batu arang pepejal,Mining of hard coal
2025,B,05200,Perlombongan lignit (arang batu perang),Mining of lignite (brown coal),B,05200,Perlombongan lignit (batu arang perang),Mining of lignite (brown coal)
2025,B,06100,Pengekstrakan petroleum mentah,Extraction of crude petroleum,B,06101,Pengekstrakan minyak petroleum mentah,Extraction of crude petroleum oils
2025,B,06100,Pengekstrakan petroleum mentah,Extraction of crude petroleum,B,06102,Pengekstrakan bitumen atau minyak batu syal dan pasir tar,Extraction of bituminous or oil shale and tar sand
2025,B,06100,Pengekstrakan petroleum mentah,Extraction of crude petroleum,B,06103,Pengeluaran petroleum mentah daripada batu syal dan pasir berbitumen,Production of crude petroleum from bituminous shale and sand
2025,B,06100,Pengekstrakan petroleum mentah,Extraction of crude petroleum,B,06104,Proses mendapatkan minyak mentah(2) ,"Processes to obtain crude oils decantation, desalting, dehydration, stabilization, etc. extraction of crude petroleum oils, see 06101"
2025,B,06201,Pengekstrakan gas asli,Extraction of natural gas,B,06201,Pengeluaran hidrokarbon mentah bergas (gas asli),Production of crude gaseous hydrocarbon (natural gas)
2025,B,06202,Pengekstrakan kondensat,Extraction of condensates,B,06202,Pengekstrakan kondensat,Extraction of condensates
2025,B,06201,Pengekstrakan gas asli,Extraction of natural gas,B,06203,Penyaliran dan pemisahan komponen hidrokarbon cecair,Draining and separation of liquid hydrocarbon fractions
2025,B,06201,Pengekstrakan gas asli,Extraction of natural gas,B,06204,Penyahsulfuran gas,Gas desulphurization
2025,B,06201,Pengekstrakan gas asli,Extraction of natural gas,B,06205,"Perlombongan cecair hidrokarbon, diperoleh melalui pencairan atau penguraian kimia (pyrolisis)","Mining of hydrocarbon liquids, obtain through liquefaction or pyrolysis"
2025,B,07101,Perlombongan bijih yang tinggi kandungan besi,Mining of ores valued chiefly for iron content,B,07101,Perlombongan bijih yang tinggi kandungan besi,Mining of ores valued chiefly for iron content
2025,B,07102,Pengekstrakan dan penggumpalan bijih besi,Beneficiation and agglomeration of iron ores,B,07102,Pengekstrakan dan penggumpulan bijih besi,Beneficiation and agglomeration of iron ores
2025,B,07210,Perlombongan bijih uranium dan torium,Mining of uranium and thorium ores,B,07210,Perlombongan bijih uranium dan torium,Mining of uranium and thorium ores
2025,B,07291,Perlombongan bijih timah,Mining of tin ores,B,07291,Perlombongan bijih timah,Mining of tin ores
2025,B,07292,Perlombongan tembaga,Mining of copper,B,07292,Perlombongan tembaga,Mining of copper
2025,B,07293,Perlombongan bauksit (aluminium),Mining of bauxite (aluminium),B,07293,Perlombongan bauksit (aluminium),Mining of bauxite (aluminium)
2025,B,07294,Pembilasan amang,Amang retreatment,B,07294,Perlombongan ilmenit,Mining of ilmenite
2025,B,07295,Perlombongan emas dan perak,Mining of gold and silver,B,07295,Perlombongan emas,Mining of gold
2025,B,07295,Perlombongan emas dan perak,Mining of gold and silver,B,07296,Perlombongan perak,Mining of silver
2025,B,07299,Perlombongan bijih logam bukan besi lain t.t.t.l.,Mining of other non-ferrous metal ores n.e.c,B,07297,Perlombongan platinum,Mining of platinum
2025,B,07294,Pembilasan amang,Amang retreatment,B,07298,Pembilasan amang,Amang retreatment
2025,B,07299,Perlombongan bijih logam bukan besi lain t.t.t.l.,Mining of other non-ferrous metal ores n.e.c,B,07299,Perlombongan bijih logam bukan besi lain t.t.t.l.(3) ,"Mining of other non-ferrous metal ores n.e.c.  mining and preparation of ores valued chiefly for non-ferrous metal content lead, zinc, manganese, chrome, nickel, cobalt, molybdenum, tantalum, vanadium, etc."
2025,B,07296,Perlombongan unsur nadir bumi (REE) ,Mining of rare earth element (REE) ,B,07299,Perlombongan bijih logam bukan besi lain t.t.t.l.(3) ,"Mining of other non-ferrous metal ores n.e.c.  mining and preparation of ores valued chiefly for non-ferrous metal content lead, zinc, manganese, chrome, nickel, cobalt, molybdenum, tantalum, vanadium, etc."
2025,B,08101,Pengkuarian batu untuk industri batu dimensi,Quarrying of stone for dimension stone industry,B,08101,"Pengkuarian, pemotongan kasar bongkah batu dan batu bangunan seperti marmar, granit (dimension stone), batu pasir","Quarrying, rough trimming and sawing of monumental and building stone such as marble, granite (dimension stone), sandstone"
2025,B,08102,Aktiviti mengekstrak dan memproses mineral bukan logam,Activities of extracting and processing non-metallic minerals,B,08102,"Pengkuarian, penghancuran dan pemecahan batu kapur","Quarrying, crushing and breaking of limestone"
2025,B,08102,Aktiviti mengekstrak dan memproses mineral bukan logam,Activities of extracting and processing non-metallic minerals,B,08103,Perlombongan gipsum dan anhidrit,Mining of gypsum and anhydrite
2025,B,08104,Perlombongan kapur dan dolomit yang tidak dirawat,Mining of chalk and uncalcined dolomite,B,08104,Perlombongan kapur dan dolomite yang tidak dirawat,Mining of chalk and uncalcined dolomite
2025,B,08105,"Pengekstrakan, pengorekan, pemecahan dan penghancuran pasir industri, pasir untuk pembinaan, batu dan kerikil","Extraction, dredging, breaking and crushing of industrial sand, sand for construction, stone and gravel",B,08105,"Pengekstrakan dan penggorekan bagi industri pasir, pasir untuk sektor pembinaan dan kerikil","Extraction and dredging of industrial sand, sand for construction and gravel"
2025,B,08105,"Pengekstrakan, pengorekan, pemecahan dan penghancuran pasir industri, pasir untuk pembinaan, batu dan kerikil","Extraction, dredging, breaking and crushing of industrial sand, sand for construction, stone and gravel",B,08106,Pemecahan dan penghancuran batu dan kerikil,Breaking and crushing of stone and gravel
2025,B,08106,Perlombongan pasir silika,Mining of silica sand,B,08107,Pengkuarian pasir(2),Quarrying of sand mining of silica sand
2025,B,08109,"Pengkuarian batu, pasir dan tanah liat t.t.t.l.","Quarrying of stone, sand and clay n.e.c.",B,08107,Pengkuarian pasir(2),Quarrying of sand mining of silica sand
2025,B,08103,Perlombongan kaolin,Mining of kaolin,B,08108,"Perlombongan tanah liat, refraktori tanah liat dan kaolin","Mining of clays, refractory clays and kaolin"
2025,B,08107,Perlombongan tanah liat dan tanah liat refraktori,Mining of clays and refractory clays,B,08108,"Perlombongan tanah liat, refraktori tanah liat dan kaolin","Mining of clays, refractory clays and kaolin"
2025,B,08108,"Pengkuarian, penghancuran dan pemecahan granit","Quarrying, crushing and breaking of granite",B,08109,"Pengkuarian, penghancuran dan pemecahan granit","Quarrying, crushing and breaking of granite"
2025,B,08911,Perlombongan fosfat semulajadi,Mining of natural phosphates,B,08911,Perlombongan fosfat semulajadi,Mining of natural phosphates
2025,B,08912,Perlombongan garam kalium (potassium) semulajadi,Mining of natural potassium salts,B,08912,Perlombongan garam kalium (potassium) semulajadi,Mining of natural potassium salts
2025,B,08913,Perlombongan sulfur semulajadi,Mining of native sulphur,B,08913,Perlombongan sulfur semulajadi,Mining of native sulphur
2025,B,08914,"Pengekstrakan dan penyediaan pirit dan pirotit, kecuali penyalaian","Extraction and preparation of pyrites and pyrrhotite, except roasting",B,08914,"Pengekstrakan dan penyediaan pirit dan pirotit, kecuali penyalaian","Extraction and preparation of pyrites and pyrrhotite, except roasting"
2025,B,08915,Perlombongan barium sulfat semulajadi dan karbonat (baryte dan witerit),Mining of natural barium sulphate and carbonate (barytes and witherite),B,08915,Perlombongan barium sulfat semulajadi dan karbonat (baryte and witerit),Mining of natural barium sulphate and carbonate (barytes and witherite)
2025,B,08916,"Perlombongan borat semula jadi, magnesium sulfat semulajadi (kieserit)","Mining of natural borates, natural magnesium sulphates (kieserite)",B,08916,"Perlombongan borat semula jadi, magnesium sulfat semulajadi (kieserit)","Mining of natural borates, natural magnesium sulphates (kieserite)"
2025,B,08917,"Perlombongan earth colours, fluorspar dan mineral lain yang tinggi kandungan mineral sebagai sumber kimia","Mining of earth colours, fluorspar and other minerals valued chiefly as a source of chemicals",B,08917,"Perlombongan earth colours, fluorspar dan mineral lain yang tinggi kandungan mineral sebagai sumber kimia","Mining of earth colours, fluorspar and other minerals valued chiefly as a source of chemicals"
2025,B,08918,Perlombongan guano,Guano mining,B,08918,Perlombongan guano,Guano mining
2025,B,08920,Pengekstrakan tanah gambut,Extraction of peat,B,08921,Penggalian tanah gambut,Peat digging
2025,B,08920,Pengekstrakan tanah gambut,Extraction of peat,B,08922,Penggumpulan tanah gambut,Peat agglomeration
2025,B,08920,Pengekstrakan tanah gambut,Extraction of peat,B,08923,Penyediaan tanah gambut untuk pembaikan kualiti atau kemudahan pengangkutan atau penstoran,Preparation of peat to improve quality or facilitate transport or storage
2025,B,08931,Pengekstrakan garam dari bawah tanah,Extraction of salt from underground,B,08931,Pengekstrakan garam dari bawah tanah,Extraction of salt from underground by dissolving and pumping
2025,B,08932,Pengeluaran garam melalui penyejatan air laut atau air masin lain,Salt production by evaporation of sea water or other saline waters,B,08932,Pengeluaran garam melalui penyejatan air laut atau air masin lain,Salt production by evaporation of sea water or other saline waters
